ano,mes,orgao,funcao,uf,valor_pago,licitacao,fav_tipo
2024,12,Ministério da Educação,Educação,SC,8710213.88,SIM,PESSOA
2024,12,Ministério da Justiça,Segurança,SC,7739945.29,SIM,EMPRESA
2024,12,Ministério da Saúde,Saúde,PE,12901161.37,SIM,EMPRESA
2024,12,Ministério da Educação,Educação,PE,10346568.26,SIM,PESSOA
2024,12,Ministério da Justiça,Segurança,PE,6529419.95,NAO,PESSOA
2024,12,Ministério da Saúde,Saúde,CE,13640955.1,SIM,EMPRESA
2024,12,Ministério da Educação,Educação,CE,10156616.58,SIM,PESSOA
2024,12,Ministério da Justiça,Segurança,CE,6814228.85,SIM,PESSOA
2024,12,Ministério da Saúde,Saúde,PA,12447211.04,NAO,EMPRESA
2024,12,Ministério da Educação,Educação,PA,9422726.76,NAO,EMPRESA
2024,12,Ministério da Justiça,Segurança,PA,6457607.91,SIM,EMPRESA
